六碼郵遞區號,電腦局號,郵務局號,局名,電腦局名,郵務電話,儲匯電話,郵務傳真,縣市,鄉鎮市區,地址,經度,緯度,平常日提供服務,平常日延時提供服務,週六提供服務,週日提供服務,週一 郵務,週二 郵務,週三 郵務,週四 郵務,週五 郵務,週一 儲匯,週二 儲匯,週三 儲匯,週四 儲匯,週五 儲匯,週六,週日,提供郵務業務延時服務郵局 週一至週五,提供郵務及儲匯業務延時服務郵局 週一至週五,營業時間備註,郵遞區號
314299,006157-2,300057,北埔郵局,新竹57支,(03)580-2261,(03)580-2261,(03)580-2444,新竹縣,北埔鄉,長興街1號,121.054705,24.700301,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,31441
315299,006158-6,300058,峨眉郵局,新竹58支,(03)580-0284,(03)580-0284,(03)580-0444,新竹縣,峨眉鄉,成功街26號,121.020003,24.688749,○,,,,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30, , ,,,,31541
900006,007100-1,900000,屏東民生路郵局,屏東901支,(08)732-3310,(08)732-3310,(08)732-7928,屏東縣,屏東市,民生路250號,120.491605,22.670552,○,○,○,,08:30-18:00 ,08:30-18:00 ,08:30-18:00 ,08:30-18:00 ,08:30-18:00 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,09:00-12:00 , ,,○,,90041
900001,007102-8,900002,屏東林森路郵局,屏東2支,(08)722-5848,(08)722-5848,(08)722-0034,屏東縣,屏東市,林森路30-5號,120.49782,22.671553,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,90047
900013,007104-5,900004,屏東北平路郵局,屏東4支,(08)732-6608,(08)732-6608,(08)732-9807,屏東縣,屏東市,北平路26號,120.489,22.6759,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,90074
900403,007105-9,900005,屏東崇蘭郵局,屏東5支,(08)733-0072,(08)733-0072,(08)765-5504,屏東縣,屏東市,廣東路990號,120.485353,22.687774,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,90066
912006,007106-2,900006,內埔水門郵局,屏東6支,(08)799-1145,(08)799-1145,(08)799-1084,屏東縣,內埔鄉,水門村成功路37號,120.645563,22.709678,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,91291
900012,007107-6,900007,屏東大埔郵局,屏東7支,(08)732-6609,(08)732-6609,(08)732-9780,屏東縣,屏東市,民族路182-2號,120.482601,22.670964,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,90078
909142,007108-0,900008,麟洛郵局,屏東8支,(08)722-2712,(08)722-2712,(08)722-0024,屏東縣,麟洛鄉,麟蹄村中山路292號,120.523274,22.653357,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,90942
900005,007109-3,900009,屏東歸來郵局,屏東9支,(08)722-4840,(08)722-4840,(08)722-0094,屏東縣,屏東市,民生路61-7號,120.503323,22.664195,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,90049
908128,007110-5,900010,長治郵局,屏東10支,(08)736-8580,(08)736-8580,(08)736-0064,屏東縣,長治鄉,進興村復興路68號,120.530816,22.676799,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,90841
907101,007111-9,900011,鹽埔郵局,屏東11支,(08)793-2247,(08)793-2247,(08)793-7247,屏東縣,鹽埔鄉,新二村彭厝路39號,120.556045,22.742245,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,90741
901002,007112-2,900012,三地門郵局,屏東12支,(08)799-1540,(08)799-1540,(08)799-2014,屏東縣,三地門鄉,三地村行政街3號,120.653329,22.714811,○,,,,08:00-12:00 12:30-16:00,08:00-12:00 12:30-16:00,08:00-12:00 12:30-16:00,08:00-12:00 12:30-16:00,08:00-12:00 12:30-16:00,08:00-12:00 12:30-16:00,08:00-12:00 12:30-16:00,08:00-12:00 12:30-16:00,08:00-12:00 12:30-16:00,08:00-12:00 12:30-16:00, , ,,,自111年7月1日起，營業時間調整為08:00-12:00；12:30-16:00。<br>,90141
902003,007113-6,900013,霧台郵局,屏東13支,(08)790-2256,(08)790-2256,(08)790-2174,屏東縣,霧臺鄉,霧台村中山巷66號,120.731396,22.743896,○,,,, ,09:00-12:00 12:30-16:00, , ,09:00-12:00 12:30-16:00, ,09:00-12:00 12:30-16:00, , ,09:00-12:00 12:30-16:00, , ,,,1.營業日為每週二、五(遇國定假日，停止營業)。<br>2.112年9月23日(星期六)補行上班日停止營業1天。<br>,90241
903001,007114-0,900014,瑪家郵局,屏東14支,(08)799-1543,(08)799-1543,(08)799-1004,屏東縣,瑪家鄉,涼山村2鄰涼山22之1號,120.6366931100718,22.690283042702802,○,,,,08:00-12:00 12:30-16:00, ,08:00-12:00 12:30-16:00,08:00-12:00 12:30-16:00, ,08:00-12:00 12:30-16:00, ,08:00-12:00 12:30-16:00,08:00-12:00 12:30-16:00, , , ,,,1.營業日為每週一、三、四(遇國定假日，停止營業)。<br>2.112年6月17日（星期六）補行上班日，停止營業一天。<br>,90341
900044,007115-3,900015,屏東永安郵局,屏東15支,(08)753-5942,(08)753-5942,(08)753-0134,屏東縣,屏東市,棒球路57號1樓,120.481506,22.655838,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,90087
900062,007116-7,900016,屏東海豐郵局,屏東16支,(08)736-7224,(08)736-7224,(08)736-0084,屏東縣,屏東市,海豐街36-4號,120.51085,22.700914,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,90061
900048,007117-1,900017,屏東公館郵局,屏東17支,(08)752-2521,(08)752-2521,(08)753-0104,屏東縣,屏東市,龍華路18號,120.485071,22.638091,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,90086
900013,007118-4,900018,屏東中正路郵局,屏東18支,(08)732-7905,(08)732-7905,(08)732-9809,屏東縣,屏東市,中正路247號,120.491772,22.682128,○,,○,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,09:00-12:00 , ,,,,90074
900034,007119-8,900019,屏東廣東路郵局,屏東19支,(08)737-5450,(08)737-5450,(08)736-0034,屏東縣,屏東市,廣東路458-5號,120.501767,22.680462,○,○,○,,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,09:00-12:00 , ,○,,,90059
900067,007120-0,900020,屏東勝利路郵局,屏東20支,(08)765-3774,(08)765-3774,(08)765-1004,屏東縣,屏東市,勝利路123號,120.485935,22.679355,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,90063
900008,007121-3,900021,屏東六塊厝郵局,屏東21支,(08)765-4356,(08)765-4356,(08)765-1054,屏東縣,屏東市,光復路304號,120.476493,22.669518,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,90076
900011,007122-7,900022,屏東厚生郵局,屏東22支,(08)752-2841,(08)752-2841,(08)753-0114,屏東縣,屏東市,建國路182號,120.478956,22.66549,○,,○,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,09:00-12:00 , ,,,,90081
908121,007123-1,900023,長治繁華郵局,屏東23支,(08)762-2984,(08)762-2984,(08)762-0004,屏東縣,長治鄉,繁華村水源路90-1號,120.573476,22.70218,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,90841
900045,007124-4,900024,屏東頭前溪郵局,屏東24支,(08)752-0804,(08)752-0804,(08)753-0024,屏東縣,屏東市,清進路559號,120.498202,22.691942,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,本局自108年7月1日起調整每週一至週五營業時間為8時30分至17時。<br>,90088
905006,007126-1,900026,里港郵局,屏東26支,(08)775-2057,(08)775-2057,(08)775-6444,屏東縣,里港鄉,春林村中山南路40號,120.494401,22.772778,○,,○,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,09:00-12:00 , ,,,,90546
905004,007127-5,900027,里港三和路郵局,屏東27支,(08)773-2163,(08)773-2163,(08)773-2644,屏東縣,里港鄉,三廍村三和路127之1號,120.50273318123818,22.8102347137382,○,,,,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30, , ,,,,90544
906006,007128-9,900028,高樹郵局,屏東28支,(08)796-2054,(08)796-2054,(08)796-5054,屏東縣,高樹鄉,高樹村興中路327號,120.600046,22.826522,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,90641
851001,007129-2,900029,茂林郵局,屏東29支,(07)680-1156,(07)680-1156,(07)680-1354,高雄市,茂林區,茂林里1鄰茂林巷8之3號,120.66441643891187,22.88679438472488,○,,,,08:00-12:00 12:30-16:00,08:00-12:00 12:30-16:00, , ,08:00-12:00 12:30-16:00,08:00-12:00 12:30-16:00,08:00-12:00 12:30-16:00, , ,08:00-12:00 12:30-16:00, , ,,,1.每週一、週二、週五營業。(遇國定假日，停止營業)。<br>2.自111年7月1日起，營業時間調整為08:00-12:00；12:30-16:00。<br>,85191
913001,007130-4,900030,萬丹郵局,屏東30支,(08)777-2251,(08)777-2251,(08)776-2444,屏東縣,萬丹鄉,萬全村萬丹路1段402號,120.489141,22.591134,○,○,○,,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,09:00-12:00 , ,○,,,91341
904007,007131-8,900031,九如郵局,屏東31支,(08)739-2914,(08)739-2914,(08)739-0948,屏東縣,九如鄉,東寧路190號,120.490581,22.733733,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,90443
907104,007132-1,900032,鹽埔鹽中郵局,屏東32支,(08)793-5572,(08)793-5572,(08)793-5573,屏東縣,鹽埔鄉,鹽中村勝利路81-2號,120.575654,22.756521,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,本局自108年7月1日起調整每週一至週五營業時間為8時30分至17時。<br>,90745
912007,007133-5,900033,內埔郵局,屏東33支,(08)779-2054,(08)779-2054,(08)779-1104,屏東縣,內埔鄉,內埔村文化路277號,120.567046,22.612448,○,○,○,,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,09:00-12:00 , ,○,,,91241
912011,007134-9,900034,內埔龍泉郵局,屏東34支,(08)770-1221,(08)770-1221,(08)770-4024,屏東縣,內埔鄉,龍潭村昭勝路265號,120.600739,22.674705,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,91245
912016,007135-2,900035,內埔豐田郵局,屏東35支,(08)778-2229,(08)778-2229,(08)778-4014,屏東縣,內埔鄉,豐田村中正路310號,120.544112,22.631576,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,本局自108年7月1日起調整每週一至週五營業時間為8時30分至17時。<br>,91250
912011,007136-6,900036,內埔建興郵局,屏東36支,(08)770-2444,(08)770-2444,(08)770-4014,屏東縣,內埔鄉,建興村建興路100號(屏東榮家內),120.57534868123517,22.65526949936319,○,,,,08:00-12:00 12:30-16:00, , ,08:00-12:00 12:30-16:00, ,08:00-12:00 12:30-16:00, , ,08:00-12:00 12:30-16:00, , , ,,,1.營業日為每週一、週四(遇國定假日，停止營業)。<br>2.112年6月17日（星期六）補行上班日，停止營業一天。<br>,91246
912301,007137-0,900037,內埔學府郵局,屏東37支,(08)770-0625,(08)770-0625,(08)770-4034,屏東縣,內埔鄉,老埤村學府路1號(屏東科技大學內),120.608668,22.644478,○,,,,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30, , ,,,配合國立屏東科技大學暑假期間作息，112年7月21日、7月28日及8月11日共3日停止營業。<br>,91201
913010,007138-3,900038,萬丹社皮郵局,屏東38支,(08)707-6110,(08)707-6110,(08)707-6112,屏東縣,萬丹鄉,社皮村大昌路471號,120.469783,22.615702,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,91350
940003,007139-7,900039,枋寮郵局,屏東39支,(08)878-2130,(08)878-5983,(08)878-1414,屏東縣,枋寮鄉,中山路194號,120.595073,22.366449,○,,○,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,09:00-12:00 , ,,,,94043
940001,007140-9,900040,枋寮水底寮郵局,屏東40支,(08)871-2359,(08)871-2359,(08)871-0130,屏東縣,枋寮鄉,中山路二段256號,120.595125,22.38532,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,94041
941011,007141-2,900041,枋山郵局,屏東41支,(08)877-1219,(08)877-1219,(08)877-0190,屏東縣,枋山鄉,楓港村18鄰舊庄47號,120.68961535239006,22.198666718442492,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,94151
942009,007142-6,900042,春日郵局,屏東42支,(08)878-6375,(08)878-6375,(08)878-0131,屏東縣,春日鄉,春日路13號,120.624327,22.370353,○,,,,08:00-12:00 12:30-16:00,08:00-12:00 12:30-16:00,08:00-12:00 12:30-16:00,08:00-12:00 12:30-16:00,08:00-12:00 12:30-16:00,08:00-12:00 12:30-16:00,08:00-12:00 12:30-16:00,08:00-12:00 12:30-16:00,08:00-12:00 12:30-16:00,08:00-12:00 12:30-16:00, , ,,,自111年7月1日起，營業時間調整為08:00-12:00；12:30-16:00。<br>,94249
946002,007143-0,900043,恆春郵局,屏東43支,(08)889-8053,(08)889-2194,(08)889-7481,屏東縣,恆春鎮,恆西路1巷32號,120.742504,22.00177,○,○,○,,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,09:00-12:00 , ,○,,,94642
946004,007145-7,900045,恆春墾丁郵局,屏東45支,(08)886-1455,(08)886-1455,(08)886-1756,屏東縣,恆春鎮,墾丁路2號1樓,120.807415,21.940146,○,,,,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30, , ,,,,94642
946002,007146-1,900046,恆春南門郵局,屏東46支,(08)889-9190,(08)889-9190,(08)889-5924,屏東縣,恆春鎮,中正路51號,120.74471,22.002671,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,94643
944013,007147-4,900047,車城郵局,屏東47支,(08)882-1046,(08)882-1046,(08)882-1274,屏東縣,車城鄉,福興村中山路54號,120.713946,22.073687000000003,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,94441
945012,007148-8,900048,牡丹郵局,屏東48支,(08)883-1050,(08)883-1050,(08)883-1204,屏東縣,牡丹鄉,石門村石門路31-3號,120.773622,22.125315,○,,,,08:00-12:00 12:30-16:00,08:00-12:00 12:30-16:00,08:00-12:00 12:30-16:00,08:00-12:00 12:30-16:00,08:00-12:00 12:30-16:00,08:00-12:00 12:30-16:00,08:00-12:00 12:30-16:00,08:00-12:00 12:30-16:00,08:00-12:00 12:30-16:00,08:00-12:00 12:30-16:00, , ,,,自112年9月1日起調整營業時間如下：<br>1.增加星期三為營業日。<br>2.郵務及儲匯：8時至12時，12時30分至16時（12時至12時30分停止營業）。<br><br><br>,94541
947017,007149-1,900049,滿州郵局,屏東49支,(08)880-1110,(08)880-1110,(08)880-2024,屏東縣,滿州鄉,中山路25號,120.838044,22.018249,○,,,,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30, , ,,,自112年9月1日起調整營業時間如下：<br>郵務及儲匯：8時30分至12時30分，13時至16時30分（12時30分至13時停止營業）。<br>,94741
920002,007150-3,900050,潮州郵局,屏東50支,(08)788-4650,(08)788-2146,(08)780-4538,屏東縣,潮州鎮,光春路13號,120.537139,22.544773,○,○,○,,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,09:00-12:00 , ,○,,,92043
920005,007151-7,900051,潮州新生路郵局,屏東51支,(08)788-2934,(08)788-2934,(08)788-4224,屏東縣,潮州鎮,新生路115號,120.53859,22.55132,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,92046
923015,007152-1,900052,萬巒郵局,屏東52支,(08)781-2784,(08)781-2784,(08)781-0140,屏東縣,萬巒鄉,萬和村中正路10號,120.56574,22.57129,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,92341
921021,007153-4,900053,泰武郵局,屏東53支,(08)783-2817,(08)783-2817,(08)783-0004,屏東縣,泰武鄉,佳平村佳平巷102號,120.631244,22.591558,○,,,, ,08:00-12:00 12:30-16:00,08:00-12:00 12:30-16:00, ,08:00-12:00 12:30-16:00, ,08:00-12:00 12:30-16:00,08:00-12:00 12:30-16:00, ,08:00-12:00 12:30-16:00, , ,,,1.營業日為每週二、三、五。(遇國定假日，停止營業)<br>2.112年9月23日(星期六)補行上班日停止營業1天。<br>,92141
922020,007154-8,900054,來義郵局,屏東54支,(08)785-0064,(08)785-0064,(08)785-1324,屏東縣,來義鄉,古樓村中正路6號,120.63564,22.5262,○,,,,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30, , ,,,,92241
920005,007155-1,900055,潮州南進路郵局,屏東55支,(08)788-0525,(08)788-0525,(08)788-4024,屏東縣,潮州鎮,長興路1-13、1-15號,120.543714,22.551149,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,92046
926001,007156-5,900056,南州郵局,屏東56支,(08)864-2096,(08)864-2096,(08)864-5445,屏東縣,南州鄉,仁里村三民路9號,120.511038,22.489973,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,92641
924004,007157-9,900057,崁頂郵局,屏東57支,(08)863-1116,(08)863-1116,(08)863-2445,屏東縣,崁頂鄉,崁頂村中正路220號,120.513518,22.51455,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,本局自108年7月1日起調整每週一至週五營業時間為8時30分至17時。<br>,92442
911164,007158-2,900058,竹田郵局,屏東58支,(08)771-2347,(08)771-2347,(08)771-2154,屏東縣,竹田鄉,竹田村中山路28號,120.542943,22.586577,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,91144
911162,007159-6,900059,竹田西勢郵局,屏東59支,(08)779-7644,(08)779-7644,(08)779-2444,屏東縣,竹田鄉,西勢村光明路12-1號,120.529291,22.619962,○,,,,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30, , ,,,,91142
925022,007160-8,900060,新埤郵局,屏東60支,(08)797-1013,(08)797-1013,(08)797-1102,屏東縣,新埤鄉,新埤村新華路123號,120.550943,22.468738,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,92541
927001,007161-1,900061,林邊郵局,屏東61支,(08)875-2152,(08)875-2152,(08)875-4044,屏東縣,林邊鄉,中林村中山路116號,120.516267,22.433812,○,,○,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,09:00-12:00 , ,,,,92741
931006,007162-5,900062,佳冬郵局,屏東62支,(08)866-2047,(08)866-2047,(08)866-2544,屏東縣,佳冬鄉,佳冬村佳和路86號,120.552085,22.414375,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,93143
928001,007163-9,900063,東港中正路郵局,屏東63支,(08)833-6257,(08)832-2140,(08)835-1244,屏東縣,東港鎮,頂新里中正路183號,120.450942,22.468981,○,○,○,,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,09:00-12:00 , ,○,,,92843
928007,007164-2,900064,東港郵局,屏東64支,(08)832-9468,(08)832-9468,(08)835-4592,屏東縣,東港鎮,光復路一段293號,120.460154,22.469764,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,92849
